occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,within_range,Status
1094896,occ,,,138087,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094900,occ,,,138131,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094901,occ,,,131730,Placodus gigas,species,95794,Anisian,Ladinian,246.7,237,44175,YES,extinct
1094903,occ,,,138101,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094904,occ,,,138123,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1094905,occ,,,138132,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094906,occ,,,59927,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094907,occ,,,138123,Placodus gigas,species,95794,Anisian,,246.7,241.464,64450,YES,extinct
1094908,occ,,,138133,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094909,occ,,,138134,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1094912,occ,,,138135,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1094914,occ,,,138136,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1094915,occ,,,138137,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094916,occ,,,138138,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094917,occ,,,138139,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094918,occ,,,138090,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1094919,occ,,,138140,Placodus gigas,species,95794,Ladinian,,241.464,237,44175,YES,extinct
1094921,occ,,,59960,Placodus gigas,species,95794,Anisian,,246.7,241.464,44175,YES,extinct
1095298,occ,,,138137,Cyamodus tarnowitzensis,species,255015,Ladinian,,241.464,237,78228,YES,extinct
1095300,occ,,,138252,Henodus chelyops,species,255021,Carnian,,237,227.3,44389,YES,extinct
1095301,occ,,,138253,Macroplacus raeticus,species,255019,Rhaetian,,205.7,201.4,44207,YES,extinct
1095302,occ,,,59927,Cyamodus kuhnschnyderi,species,255014,Ladinian,,241.464,237,44207,YES,extinct
1095497,occ,,,138264,Thalattoarchon saurophagis,species,255032,Pelsonian,,244.24,243.33,44210,YES,extinct
1098337,occ,,,67862,Orovenator mayorum,species,64877,Artinskian,,290.1,283.3,44430,YES,extinct
1099822,occ,,,68038,Proganochelys quenstedtii,species,253378,Norian,,227.3,205.7,44554,YES,extinct
1099826,occ,,,138871,Proganochelys quenstedtii,species,253378,Norian,,227.3,205.7,44551,YES,extinct
1099834,occ,,,138872,Proterochersis robusta,species,131561,Norian,,227.3,205.7,44556,YES,extinct
1099923,occ,,,138885,Proterochersis robusta,species,131561,Norian,,227.3,205.7,44570,YES,extinct
1099924,occ,,,138886,Proterochersis robusta,species,131561,Norian,,227.3,205.7,44570,YES,extinct
1100184,occ,,,105834,Nicrosaurus kapffi,species,64943,Norian,,227.3,205.7,44546,YES,extinct
1100185,occ,,,105834,Nicrosaurus kapffi,species,64943,Norian,,227.3,205.7,44546,YES,extinct
1100202,occ,,,106363,Nicrosaurus kapffi,species,64943,Norian,,227.3,205.7,44546,YES,extinct
1100203,occ,,,138914,Nicrosaurus kapffi,species,64943,Norian,,227.3,205.7,44546,YES,extinct
1100205,occ,,,138915,Nicrosaurus kapffi,species,64943,Norian,,227.3,205.7,44546,YES,extinct
1100206,occ,28124,,138916,Nicrosaurus meyeri,species,178436,Norian,,227.3,205.7,35324,YES,extinct
1100594,occ,,,97906,Concavispina biseridens,species,257391,Carnian,,237,227.3,44641,YES,extinct
1100719,occ,,IF,55416,Grallator tuberosus,species,67394,Carnian,,237,227.3,35886,YES,extinct
1100720,occ,,IF,138975,Grallator tenuis,species,67368,Norian,,227.3,205.7,35886,YES,extinct
1101421,occ,,IF,68779,Rhynchocephalichnus etruscus,species,258388,Carnian,,237,227.3,46342,YES,extinct
1102551,occ,,,123839,Phalarodon atavus,species,172825,Pelsonian,,244.24,243.33,44813,YES,extinct
1104052,occ,,,22684,Proganochelys quenstedtii,species,253378,Rhaetian,,205.7,201.4,44850,YES,extinct
1104085,occ,,,139485,Chelyoposuchus crassisquamatus,species,258647,Rhaetian,,205.7,201.4,44850,YES,extinct
1105201,occ,,IF,139731,Chirotherium postchirotherioides,species,141558,Carnian,,237,227.3,44929,YES,extinct
1105202,occ,,IF,139732,Coelurosaurichnus schlehenbergensis,species,85802,Carnian,,237,227.3,44929,YES,extinct
1105213,occ,,IF,139738,Aetosauripus schlauersbachensis,species,258985,Carnian,,237,227.3,44936,YES,extinct
1105214,occ,,IF,139738,Coelurosaurichnus schlauersbachense,species,85799,Carnian,,237,227.3,44936,YES,extinct
1105216,occ,,IF,139740,Eubrontes tatricus,species,258987,Norian,Rhaetian,227.3,201.4,82711,YES,extinct
1106462,occ,,,139922,Plateosaurus elizae,species,57417,Rhaetian,,205.7,201.4,45243,YES,extinct
1106819,occ,,,97870,Palaeosaurus subcylindrodon,species,72293,Carnian,,237,227.3,16920,YES,extinct
1106823,occ,,,96435,Protanystropheus antiquus,species,72292,Anisian,,246.7,241.464,16920,YES,extinct
1107323,occ,,,140077,Velocipes guerichi,species,56387,Norian,,227.3,205.7,29483,YES,extinct
1107581,occ,,,139922,Plesiosaurus carinatus,species,171558,Rhaetian,,205.7,201.4,45243,YES,extinct
1108332,occ,,,97713,Guanlingsaurus liangae,species,260671,Carnian,,237,227.3,45323,YES,extinct
1108583,occ,,,140303,Shastasaurus pacificus,species,149927,Norian,,227.3,205.7,45374,YES,extinct
1110864,occ,,,57958,Plesiosaurus costatus,species,171751,Rhaetian,,205.7,201.4,34651,YES,extinct
1112358,occ,,,52032,Coloradisaurus brevis,species,66680,Norian,,227.3,205.7,45763,YES,extinct
1112904,occ,,,115162,Kyrgyzsaurus bukhanchenkoi,species,263293,Ladinian,Carnian,241.464,227.3,45813,YES,extinct
1113776,occ,,,27343,Bystrowisuchus flerovi,species,263711,Olenekian,,249.9,246.7,45855,YES,extinct
1116574,occ,,,92850,Poposaurus gracilis,species,69076,Norian,,227.3,205.7,46019,YES,extinct
1116575,occ,,,92850,Shuvosaurus inexpectatus,species,90276,Norian,,227.3,205.7,46019,YES,extinct
1116576,occ,,,92850,Postosuchus kirkpatricki,species,69074,Norian,,227.3,205.7,46019,YES,extinct
1116585,occ,,,39160,Hesperosuchus agilis,species,69077,Norian,,227.3,205.7,46019,YES,extinct
1116592,occ,,,96875,Palatodonta bleekeri,species,264136,Anisian,,246.7,241.464,46023,YES,extinct
1125596,occ,,,142738,Pararcus diepenbroeki,species,265523,Anisian,,246.7,241.464,46322,YES,extinct
1127411,occ,,,27343,Scythosuchus basileus,species,265645,Olenekian,,249.9,246.7,46393,YES,extinct
1127417,occ,28555,,27343,Tanaisosaurus kalandadzei,species,265648,Olenekian,,249.9,246.7,46396,YES,extinct
1127575,occ,,,98595,Vritramimosaurus dzerzhinskii,species,265667,Olenekian,,249.9,246.7,46404,YES,extinct
1127579,occ,,,143195,Malutinisuchus gratus,species,169964,Ladinian,,241.464,237,46404,YES,extinct
1127583,occ,,,143196,Chasmatosuchus rossicus,species,162606,Olenekian,,249.9,246.7,46406,YES,extinct
1129589,occ,,,88049,Dinocephalosaurus orientalis,species,91352,Pelsonian,,244.24,243.33,46446,YES,extinct
1130047,occ,,,143474,Chasmatosaurus yuani,species,173991,Induan,,251.902,249.9,34540,YES,extinct
1132153,occ,28605,,144094,Lasasaurus beltanae,species,266668,Induan,Smithian,251.902,248.1,46591,YES,extinct
1134130,occ,,,102472,Toretocnemus californicus,species,170859,Carnian,,237,227.3,46663,YES,extinct
1134215,occ,,,144344,Howesia browni,species,141597,Anisian,,246.7,241.464,29191,YES,extinct
1134313,occ,,,144368,Asperoris mnyama,species,279206,Anisian,,246.7,241.464,46672,YES,extinct
1134401,occ,,,144395,Chensaurus chaoxianensis,species,150075,Spathian,,248.1,246.7,46676,YES,extinct
1134402,occ,,,144395,Chaohusaurus geishanensis,species,170845,Spathian,,248.1,246.7,46676,YES,extinct
1134403,occ,,,144395,Chaohusaurus geishanensis,species,170845,Spathian,,248.1,246.7,46676,YES,extinct
1134407,occ,,,13344,Besanosaurus leptorhynchus,species,172952,Anisian,Ladinian,246.7,237,46676,YES,extinct
1134410,occ,35498,,13344,Wimanius odontopalatus,species,170849,Anisian,Ladinian,246.7,237,33848,YES,extinct
1134412,occ,,,144396,Macgowania janiceps,species,170864,Norian,,227.3,205.7,46676,YES,extinct
1134552,occ,,,102997,Qianichthyosaurus zhoui,species,170706,Carnian,,237,227.3,46699,YES,extinct
1135822,occ,,,98908,Guizhouichthyosaurus wolonggangense,species,268068,Carnian,,237,227.3,46825,YES,extinct
1136049,occ,,,144758,Plesiosaurus bitractensis,species,171752,Rhaetian,,205.7,201.4,46686,YES,extinct
1136050,occ,,,144759,Plesiosaurus bitractensis,species,171752,Rhaetian,,205.7,201.4,46686,YES,extinct
1136051,occ,,,144759,Plesiosaurus costatus,species,171751,Rhaetian,,205.7,201.4,46686,YES,extinct
1136052,occ,,,144758,Plesiosaurus costatus,species,171751,Rhaetian,,205.7,201.4,46686,YES,extinct
1136057,occ,,,144758,Actiosaurus gaudryi,species,268201,Rhaetian,,205.7,201.4,46686,YES,extinct
1137542,occ,,,88049,Largocephalosaurus qianensis,species,268557,Pelsonian,,244.24,243.33,46922,YES,extinct
1142026,occ,,,101875,Jaxtasuchus salomoni,species,269819,Longobardian,,239.48,237,47030,YES,extinct
1142027,occ,,,106352,Jaxtasuchus salomoni,species,269819,Longobardian,,239.48,237,47030,YES,extinct
1142028,occ,,,101873,Jaxtasuchus salomoni,species,269819,Longobardian,,239.48,237,47030,YES,extinct
1142046,occ,,,145501,Jaxtasuchus salomoni,species,269819,Longobardian,,239.48,237,47030,YES,extinct
1142068,occ,,,26452,Venaticosuchus rusconii,species,269820,Tuvalian,,233.6,227.3,47032,YES,extinct
1142841,occ,,,98617,Palacrodon browni,species,319572,Olenekian,,249.9,246.7,55108,YES,extinct
1146979,occ,,IF,31310,Brachychirotherium circaparvum,species,331055,Anisian,Ladinian,246.7,237,8459,YES,extinct
1157811,occ,,,148626,Himalayasaurus tibetensis,species,170855,Alaunian,,215.38,211.18,47702,YES,extinct
1162165,occ,,,149323,Mixosaurus cornalianus,species,172830,Illyrian,,243.33,241.464,47791,YES,extinct
1162174,occ,,,149323,Neusticosaurus edwardsi,species,485185,Illyrian,,243.33,241.464,47791,YES,extinct
1162175,occ,,,149323,Tribelesodon longobardicus,species,275488,Illyrian,,243.33,241.464,47791,YES,extinct
1162208,occ,,,149329,Termatosaurus crocodilinus,species,275505,Rhaetian,,205.7,201.4,47794,YES,extinct
1163470,occ,,,149548,Nothosaurus giganteus,species,171758,Ladinian,,241.464,237,47904,YES,extinct
1163590,occ,,,97415,Jushatyria vjushkovi,species,169956,Illyrian,,243.33,241.464,38051,YES,extinct
1163740,occ,,,80712,Eorasaurus olsoni,species,276144,Late Severodvinian,,264.28,259.51,47937,YES,extinct
1163747,occ,31481,,149622,Aenigmastropheus parringtoni,species,323653,Wuchiapingian,,259.51,254.14,55663,YES,extinct
1164059,occ,,IF,149751,Tetrasauropus unguiferus,species,77114,Norian,,227.3,205.7,28154,YES,extinct
1164060,occ,,IF,149751,Sauropodopus antiquus,species,133326,Norian,,227.3,205.7,28154,YES,extinct
1165896,occ,,IF,149976,Synaptichnium pseudosuchoides,species,302431,Olenekian,,249.9,246.7,48036,YES,extinct
1165899,occ,,IF,149976,Isochirotherium gierlinskii,species,436572,Olenekian,,249.9,246.7,48036,YES,extinct
1165900,occ,,IF,149976,Chirotherium barthii,species,85727,Olenekian,,249.9,246.7,48036,YES,extinct
1168607,occ,,,149577,Toretocnemus zitteli,species,170860,Triassic,,251.902,201.4,82065,YES,extinct
1178773,occ,,,151894,Lutungutali sitwensis,species,347440,Anisian,Carnian,246.7,227.3,48534,YES,extinct
1180352,occ,,,152076,Ignotosaurus fragilis,species,281448,Carnian,,237,227.3,48761,YES,extinct
1181752,occ,,,105083,Paralonectes merriami,species,282740,Smithian,,249.9,248.1,48982,YES,extinct
1181753,occ,,,152277,Paralonectes merriami,species,282740,Smithian,,249.9,248.1,48982,YES,extinct
1181755,occ,,,152278,Thalattosaurus borealis,species,282741,Anisian,Ladinian,246.7,237,48982,YES,extinct
1181756,occ,,,105083,Agkistrognathus campbelli,species,282742,Smithian,,249.9,248.1,48982,YES,extinct
1186493,occ,,,75086,Cymbospondylus nevadanus,species,285192,Illyrian,,243.33,241.464,49358,YES,extinct
1186494,occ,,,153314,Shastasaurus pacificus,species,149927,Triassic,,251.902,201.4,49358,YES,extinct
1186495,occ,,,153314,Shastasaurus alexandrae,species,149928,Triassic,,251.902,201.4,49358,YES,extinct
1190487,occ,,,119443,Yunguisaurus liae,species,170558,Ladinian,,241.464,237,49745,YES,extinct
1193266,occ,,,97946,Atopodentatus unicus,species,288339,Pelsonian,,244.24,243.33,50048,YES,extinct
1193381,occ,,I,154230,Brachychirotherium parvum,species,64090,Norian,,227.3,205.7,50062,YES,extinct
1193382,occ,,IF,154230,Plesiornis pilulatus,species,67378,Norian,,227.3,205.7,50062,YES,extinct
1194250,occ,,I,154341,Rhynchosauroides tirolicus,species,85720,Illyrian,,243.33,241.464,50178,YES,extinct
1194251,occ,,IF,154341,Isochirotherium delicatum,species,381674,Illyrian,,243.33,241.464,50178,YES,extinct
1195725,occ,,,106538,Anarosaurus heterodontus,species,375029,Bithynian,,244.99,244.24,50282,YES,extinct
1200768,occ,,,155373,Parahupehsuchus longus,species,291487,Spathian,,248.1,246.7,50697,YES,extinct
1211201,occ,,I,85500,Nihilichnus nihilicus,species,213910,Norian,Rhaetian,227.3,201.4,35703,YES,extinct
1237442,occ,,,59371,Rutiodon carolinensis,species,64947,Norian,,227.3,205.7,53034,YES,extinct
1242875,occ,30615,,163814,Erythrosuchus africanus,species,163009,Anisian,,246.7,241.464,53450,YES,extinct
1249417,occ,31889,IF,164930,Chirotherium storetonense,species,194821,Early Triassic,,251.902,246.7,53921,YES,extinct
1249418,occ,,IF,164930,Chirotherium storetonense,species,194821,Early Triassic,,251.902,246.7,53921,YES,extinct
1249437,occ,31407,IF,52505,Chirotherium storetonense,species,194821,Anisian,,246.7,241.464,53921,YES,extinct
1249438,occ,,IF,164930,Chirotherium sickleri,species,249179,Early Triassic,,251.902,246.7,53921,YES,extinct
1249439,occ,35289,IF,164930,Chirotherium sickleri,species,249179,Early Triassic,,251.902,246.7,67298,YES,extinct
1249440,occ,,IF,164932,Chirotherium herculis,species,194820,Early Triassic,,251.902,246.7,63086,YES,extinct
1266936,occ,,,80060,Palacrodon browni,species,319572,Anisian,,246.7,241.464,55108,YES,extinct
1277671,occ,,,86708,Eusaurosphargis dalsassoi,species,321267,Anisian,Ladinian,246.7,237,55415,YES,extinct
1280502,occ,,,169982,Carnufex carolinensis,species,321717,Carnian,,237,227.3,55470,YES,extinct
1282493,occ,,IF,170320,Brachychirotherium thuringiacum,species,131582,Norian,,227.3,205.7,55549,YES,extinct
1282494,occ,,I,170320,Coelurosaurichnus moeni,species,85791,Norian,,227.3,205.7,55549,YES,extinct
1282495,occ,,I,170320,Coelurosaurichnus kehli,species,85794,Norian,,227.3,205.7,55549,YES,extinct
1283766,occ,,,170676,Chilenosuchus forttae,species,347485,Late Triassic,,237,201.4,55605,YES,extinct
1284944,occ,,,171026,Eohyosaurus wolvaardti,species,323657,Anisian,,246.7,241.464,55665,YES,extinct
1284945,occ,,,171026,Erythrosuchus africanus,species,163009,Anisian,,246.7,241.464,55665,YES,extinct
1284962,occ,,,171029,Palaeagama vielhaueri,species,202963,Changhsingian,Induan,254.14,249.9,55670,YES,extinct
1285178,occ,,,171146,Youngina capensis,species,77037,Wuchiapingian,Changhsingian,259.51,251.902,55691,YES,extinct
1285185,occ,,,89859,Youngina capensis,species,77037,Wuchiapingian,Changhsingian,259.51,251.902,55668,YES,extinct
1285186,occ,,,89859,Pareiasaurus serridens,species,55018,Wuchiapingian,Changhsingian,259.51,251.902,27216,YES,extinct
1285191,occ,,,171147,Youngina capensis,species,77037,Wuchiapingian,Changhsingian,259.51,251.902,55668,YES,extinct
1285194,occ,,,80226,Youngina capensis,species,77037,Wuchiapingian,Changhsingian,259.51,251.902,55668,YES,extinct
1285800,occ,,,101875,Pappochelys rosinae,species,324091,Longobardian,,239.48,237,55686,YES,extinct
1285822,occ,,,171337,Saurosternon bainii,species,202964,Wuchiapingian,Changhsingian,259.51,251.902,55723,YES,extinct
1285874,occ,,,171346,Zarcasaurus tanyderus,species,324120,Wolfcampian,,298.9,286,55729,YES,extinct
1285898,occ,,,52522,Kadaliosaurus priscus,species,324121,Sakmarian,,293.52,290.1,55731,YES,extinct
1285904,occ,,,171350,Aphelosaurus lutevensis,species,324123,Asselian,,298.9,293.52,55733,YES,extinct
1285940,occ,,,171354,Tangasaurus mennelli,species,143044,Changhsingian,,254.14,251.902,29374,YES,extinct
1285988,occ,,,67862,Delorhynchus cifellii,species,324159,Artinskian,,290.1,283.3,55745,YES,extinct
1286005,occ,,,67862,Abyssomedon williamsi,species,324161,Artinskian,,290.1,283.3,55746,YES,extinct
1286068,occ,,,171371,Sauropareion anoplus,species,139843,Induan,Olenekian,251.902,246.7,55754,YES,extinct
1286077,occ,,,171376,Pumiliopareia pricei,species,324254,Wuchiapingian,,259.51,254.14,55757,YES,extinct
1286081,occ,,,171379,Anthodon serrarius,species,56757,Wuchiapingian,,259.51,254.14,6969,YES,extinct
1286082,occ,,,171380,Provelosaurus americanus,species,138977,Roadian,Capitanian,274.4,259.51,29616,YES,extinct
1286083,occ,,,171381,Provelosaurus americanus,species,138977,Roadian,Capitanian,274.4,259.51,29616,YES,extinct
1286092,occ,,,171384,Nanoparia luckhoffi,species,324292,Wuchiapingian,,259.51,254.14,29616,YES,extinct
1286764,occ,,,92907,Shihtienfenia permica,species,161939,Changhsingian,,254.14,251.902,55793,YES,extinct
1286766,occ,,,92909,Honania complicidentata,species,324870,Wuchiapingian,,259.51,254.14,55792,YES,extinct
1286767,occ,,,92909,Honania complicidentata,species,324870,Wuchiapingian,,259.51,254.14,55792,YES,extinct
1286768,occ,,,92909,Honania complicidentata,species,324870,Wuchiapingian,,259.51,254.14,55792,YES,extinct
1289434,occ,,,172168,Macrocnemus obristi,species,326003,Fassanian,,241.464,239.48,55902,YES,extinct
1289435,occ,,,172169,Macrocnemus obristi,species,326003,Fassanian,,241.464,239.48,55902,YES,extinct
1290839,occ,,,106668,Fuyuansaurus acutirostris,species,326317,Ladinian,,241.464,237,55985,YES,extinct
1293539,occ,,,135657,Poposaurus gracilis,species,69076,Carnian,Norian,237,205.7,30830,YES,extinct
1293849,occ,,,172834,Eucnemesaurus entaxonis,species,327194,Norian,Rhaetian,227.3,201.4,56187,YES,extinct
1301648,occ,,,173843,Nanchangosaurus suni,species,194927,Spathian,,248.1,246.7,56687,YES,extinct
1302049,occ,,,174029,Hyperodapedon tikiensis,species,330494,Carnian,,237,227.3,56730,YES,extinct
1304554,occ,,,22661,Pareiasaurus serridens,species,55018,Wuchiapingian,,259.51,254.14,27216,YES,extinct
1304978,occ,,IF,174686,Plesiothornipos binneyi,species,85790,Late Triassic,,237,201.4,57079,YES,extinct
1306282,occ,,,174893,Hudsonelpidia brevirostris,species,170866,Late Triassic,,237,201.4,57154,YES,extinct
1306712,occ,,,174989,Clarazia schinzi,species,376099,Illyrian,,243.33,241.464,57153,YES,extinct
1306715,occ,,,174992,Hescheleria rubeli,species,376100,Illyrian,,243.33,241.464,57153,YES,extinct
1306716,occ,,,174993,Askeptosaurus italicus,species,372938,Anisian,Ladinian,246.7,237,57200,YES,extinct
1308718,occ,,,98623,Pampadromaeus barberenai,species,243373,Carnian,Norian,237,205.7,57400,YES,extinct
1308719,occ,,,98598,Dagasuchus santacruzensis,species,333692,Carnian,,237,227.3,57402,YES,extinct
1308722,occ,,,175572,Proterochampsa nodosa,species,333702,Carnian,Norian,237,205.7,57411,YES,extinct
1308725,occ,,,175573,Cerritosaurus binsfeldi,species,333704,Carnian,Norian,237,205.7,57413,YES,extinct
1308746,occ,,,175578,Polesinesuchus aurelioi,species,333723,Carnian,,237,227.3,57422,YES,extinct
1308749,occ,,,175580,Shansisuchus shansisuchus,species,174032,Anisian,,246.7,241.464,57427,YES,extinct
1309928,occ,,IF,118063,Prorotodactylus mirus,species,334325,Spathian,,248.1,246.7,76680,YES,extinct
1309932,occ,,IF,118063,Brachychirotherium hauboldi,species,436564,Spathian,,248.1,246.7,76678,YES,extinct
